age,annual_income,employment_years,loan_amount,loan_term_months,interest_rate,credit_score,num_credit_lines,num_delinquent_accounts,monthly_payment_capacity,last_audit_team_id,loan_defaulted
40,60777.6,9.5,61439.66,24,6.859999999999999,757,4,1,2317.8857505543488,-1,0
34,40186.25,11.2,6803.96,36,6.4399999999999995,778,3,1,3140.505340019465,-1,1
41,72649.14,6.4,11906.02,60,9.24,638,1,0,5805.556493119182,-1,0
45,50269.38,7.2,37386.14,12,11.02,549,4,0,884.5171548306866,-1,0
47,62853.53,7.0,40258.91,24,11.04,548,5,0,3360.6656693037544,-1,1
44,26024.34,0.4,62535.06,24,8.54,673,0,0,-675.0227620480441,-1,0
30,19639.63,10.0,6650.77,12,9.879999999999999,606,2,1,1052.2986086060087,-1,0
20,74623.76,14.0,26200.28,24,7.140000000000001,743,1,0,5043.928979354947,-1,0
30,55949.24,1.9,17097.39,48,7.5,725,3,0,4249.040550465525,-1,0
19,63429.16,7.7,6213.32,24,7.640000000000001,718,2,0,5005.770758978317,-1,1
32,31704.17,4.6,37389.47,24,9.04,648,5,0,933.1995850409055,-1,0
31,39319.07,0.2,17644.1,36,7.959999999999999,702,3,1,2724.012725822387,-1,0
40,39231.48,1.7,7631.3,48,10.2,590,0,0,3075.006716051791,-1,0
32,25888.68,11.1,17988.53,60,8.12,694,1,0,1791.6135138535315,-1,0
31,39519.1,11.0,9985.44,60,7.58,721,7,0,3092.7907790023282,-1,0
58,91246.8,10.7,57111.81,48,7.48,726,2,0,6223.532141318186,-1,0
39,47503.14,14.2,15362.28,60,9.78,611,2,0,3633.852413082557,-1,0
32,48952.1,5.8,27863.8,48,5.699999999999999,815,8,0,3428.7851258772153,-1,0
33,32378.56,8.0,31338.45,36,11.64,518,3,0,1662.7085492441424,-1,1
30,69297.29,1.4,28380.55,48,5.579999999999998,821,2,1,5113.707386792577,-1,0
32,25888.68,11.1,17988.53,60,8.12,694,1,0,1791.6135138535315,-1,0
39,51078.51,0.4,24176.4,24,8.76,662,3,0,3154.710211468362,-1,0
23,17178.58,7.3,14169.42,36,11.74,513,4,0,962.6784620996077,-1,1
39,31278.69,0.5,22105.87,36,9.66,617,4,0,1896.7867625863973,-1,0
28,45497.58,3.4,19493.15,36,11.06,547,3,0,3152.730259262019,-1,1
41,38356.57,1.5,16190.29,24,7.76,712,0,0,2465.90877733605,-1,0
30,28326.56,13.9,9095.89,48,6.459999999999999,777,5,1,2145.0058305882058,-1,0
43,32001.65,2.0,14332.52,36,10.7,565,7,0,2199.6094349672803,-1,1
41,55116.59,8.1,4284.22,36,7.959999999999999,702,3,0,4458.876324787859,-1,0
32,23647.19,3.4,3374.3,36,10.36,582,3,1,1861.1487888949575,-1,0
23,29095.52,11.1,18327.12,12,8.04,698,6,1,830.0403149650197,-1,1
18,15000.0,1.6,14532.31,12,9.7,615,2,0,-25.59416234514515,-1,0
50,28124.8,0.3,12380.6,48,9.64,618,6,2,2031.865455277668,-1,0
35,68726.05,0.8,23880.72,48,9.2,640,2,1,5130.627639018263,-1,0
31,24997.21,2.6,14178.05,36,11.379999999999999,531,1,0,1616.3741093861586,-1,1
18,15000.0,0.8,30794.78,48,8.719999999999999,664,5,1,487.7583245566028,-1,1
39,28531.26,5.7,22926.88,24,8.62,669,4,1,1334.1891940712308,-1,0
52,25553.37,8.2,7273.04,48,9.68,616,3,1,1946.1001120246817,-1,0
32,35531.96,5.7,6569.71,48,10.52,574,5,2,2792.7264240590725,-1,0
43,15000.0,3.8,14409.47,36,9.74,613,4,0,786.8038912813,-1,0
20,21848.31,2.5,6071.9,24,10.12,594,1,0,1540.1687050889873,-1,0
27,25760.12,4.0,100000.0,12,5.919999999999998,804,3,0,-6456.289682244225,-1,1
30,51898.58,0.2,11422.4,60,8.719999999999999,664,1,1,4089.3206378497903,-1,1
38,30374.81,5.2,5752.91,12,10.64,568,2,0,2023.74797521806,-1,1
40,29458.68,7.5,12590.11,48,7.98,701,4,0,2147.646805120231,-1,0
32,15000.0,3.6,14849.4,36,9.66,617,1,0,773.2185121802693,-1,0
37,26814.58,1.2,2970.52,36,10.64,568,3,0,2137.8029597234486,-1,1
45,198350.08,11.6,11376.04,48,11.799999999999999,510,2,1,16230.714457854165,-1,0
37,89825.77,8.2,7129.37,36,5.0,850,2,0,7271.807218642244,-1,0
34,149259.17,24.4,32198.23,36,9.36,632,2,0,11408.965766718211,-1,0
35,15000.0,6.5,5072.34,36,7.26,737,4,1,1092.7771822098728,-1,0
38,46335.64,7.5,14558.31,48,8.219999999999999,689,2,0,3504.3871101158747,-1,1
44,26021.04,4.1,6578.93,36,8.14,693,2,1,1961.8350823341375,-1,0
48,25387.03,1.9,17250.04,36,10.1,595,7,1,1558.1653325759721,-1,1
33,21260.49,3.5,4851.37,48,7.58,721,2,1,1654.2254934609311,-1,0
18,158053.84,4.9,7046.66,36,7.359999999999999,732,3,0,12952.411190407041,-1,0
26,28105.38,3.1,13122.69,36,8.7,665,3,1,1926.6467922197448,-1,0
40,49174.6,1.3,15977.61,12,12.1,495,4,0,2677.544483604189,-1,0
41,28623.58,7.8,3912.34,48,10.34,583,1,0,2285.4312449993604,-1,0
23,38822.11,1.2,15160.33,24,8.98,651,4,0,2542.7191728744115,-1,0
38,81354.83,7.1,2862.6,48,9.32,634,7,0,6707.897486808838,-1,1
35,15000.0,5.1,8252.35,48,10.879999999999999,556,1,2,1037.1942929760096,-1,1
22,28794.81,1.0,5483.66,12,10.78,561,1,0,1915.475083061107,-1,0
34,100839.55,1.4,17187.32,36,6.48,776,1,1,7876.678058622477,-1,1
38,72345.97,0.1,7651.86,36,7.42,729,2,0,5791.091447330227,-1,0
51,53999.62,0.4,54007.83,24,7.0600000000000005,747,0,1,2080.4291865776727,-1,0
55,49403.12,6.3,41495.48,36,6.4,780,3,0,2847.019434642671,-1,0
18,47262.48,4.2,4932.11,60,7.959999999999999,702,3,0,3838.628983465616,-1,0
18,57778.28,1.7,20247.83,24,9.6,620,6,0,3884.2557683528244,-1,0
48,26509.14,2.3,3937.38,48,5.120000000000001,844,3,0,2118.2057331152964,-1,1
32,15000.0,0.5,5016.42,48,8.06,697,4,0,1127.3931958300968,-1,0
40,29720.4,4.1,15494.67,12,10.72,564,4,0,1109.2782431210503,-1,0
33,47852.97,4.8,8361.52,48,7.459999999999999,727,2,0,3785.7311770592087,-1,0
25,90211.29,0.3,61964.01,48,7.98,701,3,0,6005.46658939938,-1,1
35,26388.46,4.3,17247.35,48,11.18,541,2,0,1751.7624077319515,-1,0
32,15000.0,7.0,11172.31,12,10.9,555,3,0,263.09377034762406,-1,1
23,39124.53,3.0,79091.77,48,9.14,643,2,1,1286.9134837816248,-1,0
48,61089.59,5.9,13712.51,60,11.44,528,4,0,4789.638197202199,-1,0
33,35225.24,0.8,14510.31,24,6.92,754,6,0,2286.298786951945,-1,0
37,41539.32,3.0,5048.96,48,7.4399999999999995,728,4,0,3339.673016180346,-1,0
35,19320.16,1.1,49926.77,12,8.66,667,5,0,-2748.2885131307467,-1,0
26,104628.51,6.7,5536.66,36,5.0,850,5,0,8553.103832836481,-1,0
32,24242.45,0.9,4730.22,36,7.619999999999999,719,1,0,1872.8040784095888,-1,0
48,36612.91,0.4,7747.29,48,10.7,565,2,0,2851.9698955484782,-1,0
41,55257.01,3.1,21183.69,24,8.0,700,3,0,3646.6699115858705,-1,1
22,15000.0,19.3,43428.99,60,7.9,705,4,0,371.49364869516046,-1,1
29,89699.77,9.9,4334.77,36,10.459999999999999,577,6,0,7334.171961232393,-1,0
48,35666.3,6.2,15847.92,36,7.039999999999999,748,4,0,2482.5640168952555,-1,0
34,26442.25,5.4,16702.18,24,6.779999999999999,761,3,2,1457.3858428445528,-1,0
34,15000.0,0.3,7819.12,24,7.98,701,7,0,896.4336998136993,-1,0
40,21435.89,3.0,6959.53,36,5.0,850,2,0,1577.7408091398336,-1,0
38,28254.85,12.9,6839.89,36,10.879999999999999,556,6,2,2131.0301040467743,-1,0
36,15249.09,4.4,21456.78,36,7.84,708,2,0,599.9626241633599,-1,1
25,18293.56,1.3,13889.91,24,9.62,619,3,1,885.9478547713517,-1,0
28,22385.11,1.9,48050.42,48,8.42,679,1,0,682.8785180151292,-1,1
45,42571.66,12.4,12655.89,48,10.34,583,3,0,3224.5818288948017,-1,0
18,15000.0,4.4,13402.6,36,14.219999999999999,389,2,0,790.4975014689471,-1,0
38,43156.42,40.0,4981.74,60,6.959999999999999,752,7,0,3497.8178991564823,-1,0
39,20144.39,1.0,19120.62,36,11.12,544,1,0,1051.62745887972,-1,0
29,47924.88,4.0,3424.07,36,8.4,680,1,0,3885.8091323853,-1,0
39,173838.11,6.6,66225.32,24,10.02,599,6,1,11429.935293011758,-1,1
36,26168.53,0.4,26676.14,48,7.76,712,5,1,1532.4693583723842,-1,0
38,31340.25,5.9,4083.35,36,5.0,850,3,0,2489.3058373076638,-1,0
27,36123.71,1.6,14914.86,24,11.84,508,1,1,2309.328822175804,-1,1
31,53927.99,1.2,11370.83,36,8.4,680,2,0,4135.576719871112,-1,0
43,59144.0,4.2,63620.16,36,10.42,579,2,0,2863.2550894172878,-1,1
18,153216.94,0.3,13756.96,24,9.36,632,5,0,12137.320424852922,-1,0
22,75140.09,3.4,14322.47,36,7.52,724,4,1,5816.024721151359,-1,0
21,47580.09,6.0,5268.74,12,10.7,565,5,1,3500.0844810532485,-1,1
38,32034.16,1.6,16554.72,36,12.82,459,3,1,2113.1535910539737,-1,1
35,80106.74,0.8,7270.99,12,7.68,716,3,1,6044.144954487704,-1,0
32,59017.46,3.3,14784.05,12,12.66,467,1,0,3600.007731735639,-1,0
18,19625.65,8.6,7301.91,36,9.28,636,4,0,1402.3193251158282,-1,1
40,33657.44,3.6,6421.22,12,11.08,546,3,0,2237.028950626969,-1,0
35,16391.81,17.9,5699.1,60,10.58,571,0,0,1243.2622997587896,-1,1
23,29729.33,4.1,77217.02,12,6.459999999999999,777,3,0,-4184.686301522695,-1,0
50,22158.38,4.3,6576.79,24,9.64,618,3,0,1544.137797390562,-1,0
19,40396.31,8.0,8156.65,48,5.879999999999999,806,0,0,3175.2484403582657,-1,0
31,24273.9,1.3,3862.34,36,6.98,751,1,1,1903.6024689692395,-1,0
29,114458.74,7.7,9708.64,36,10.44,578,2,0,9222.948414272363,-1,0
43,170746.13,3.2,6681.95,48,5.800000000000001,810,3,0,14072.530350264413,-1,0
42,24079.82,4.2,15015.6,48,7.640000000000001,718,2,0,1642.6091004312825,-1,0
43,26858.55,3.9,17293.27,36,7.32,734,2,0,1701.712728164209,-1,0
52,31878.79,1.4,5275.85,24,14.36,382,3,0,2402.358880602968,-1,1
37,17837.1,0.6,25068.66,36,9.459999999999999,627,3,1,683.8705311439986,-1,0
29,23351.01,6.4,7786.13,24,9.48,626,1,0,1588.4929455452925,-1,0
41,51833.25,12.8,7376.6,60,11.26,537,2,1,4158.094204104313,-1,0
31,24738.65,2.6,12419.96,36,8.36,682,2,0,1670.2918174144584,-1,0
48,83484.89,9.5,6629.93,48,11.12,544,5,0,6785.333541155526,-1,0
24,40934.46,0.4,100000.0,12,9.1,645,8,0,-5338.5806522931325,-1,0
45,47452.38,2.0,22773.2,48,5.940000000000001,803,2,0,3420.1619730709385,-1,0
35,52922.75,5.9,7098.31,24,10.84,558,4,0,4079.919324965553,-1,0
52,79021.43,7.7,28111.03,12,9.34,633,4,0,4122.333656022174,-1,0
35,170353.72,0.8,16523.94,12,9.6,620,2,0,12746.49874409203,-1,0
32,24987.1,0.8,14025.1,48,9.24,638,4,0,1731.6426330942609,-1,0
26,75049.54,5.9,11147.08,36,8.14,693,3,3,5904.098981445597,-1,0
25,15964.14,12.5,10613.78,24,9.14,643,1,0,844.7751402649596,-1,0
36,42211.51,1.4,4852.42,60,13.32,434,1,1,3406.421859455075,-1,0
55,61477.86,0.8,8450.25,12,10.08,596,5,0,4379.929326183811,-1,0
37,20155.15,9.2,22253.8,48,8.959999999999999,652,3,0,1126.2316554769395,-1,1
37,60539.79,0.3,11264.43,60,10.34,583,0,0,4803.7578299701345,-1,0
43,108407.02,0.6,9835.91,24,9.48,626,2,1,8582.398033851228,-1,0
49,15000.0,1.3,14098.79,12,8.48,676,3,0,20.437167667885433,-1,1
31,53256.65,3.1,13892.67,48,10.9,555,6,0,4079.6651467288193,-1,0
36,40920.9,1.7,7901.32,48,9.86,607,3,0,3210.2079328566847,-1,0
45,70069.03,22.5,2573.9,48,10.5,575,4,0,5773.185294189908,-1,0
44,37532.9,3.6,29024.77,24,8.06,697,2,0,1814.2355300804902,-1,0
26,48945.24,4.8,19589.85,48,9.68,616,2,0,3584.9259089007783,-1,0
45,177778.58,1.3,7991.57,36,7.9,705,2,1,14564.823411629877,-1,0
35,34268.41,9.1,24280.09,12,9.82,609,2,0,723.1272857684789,-1,0
45,20043.97,8.6,11523.68,48,7.619999999999999,719,2,3,1391.0551098722528,-1,0
38,24170.63,8.3,6271.6,36,7.279999999999999,736,4,0,1819.7664632244205,-1,0
35,55753.09,0.4,2943.85,24,10.379999999999999,581,5,0,4509.730194641677,-1,0
34,19945.14,3.6,7845.48,36,9.26,637,8,0,1411.6603892220883,-1,0
43,23368.0,1.5,14130.83,48,9.4,630,4,0,1592.9969841878833,-1,0
39,274704.18,1.8,16383.21,48,8.219999999999999,689,0,0,22490.35893982691,-1,0
36,46028.5,6.1,18605.05,24,8.48,676,4,0,2990.1734371908406,-1,0
22,60873.57,5.6,7002.7,12,6.9399999999999995,753,3,0,4467.070332555894,-1,0
18,50870.92,1.9,3671.6,36,8.52,674,3,1,4123.305933908806,-1,0
45,46554.21,0.8,9225.21,48,12.36,482,3,1,3634.9485245387855,-1,0
34,91645.49,13.1,28404.86,48,7.879999999999999,706,6,0,6945.277408840502,-1,0
25,71424.42,1.8,8001.59,24,9.2,640,3,0,5585.749730444213,-1,0
49,104252.39,0.8,15544.17,60,6.74,763,4,0,8381.809175912327,-1,0
25,151086.48,2.9,31867.31,24,7.34,733,6,0,11158.84138750948,-1,0
33,15341.47,2.0,7153.71,36,9.94,603,2,0,1047.82719870526,-1,0
30,30144.43,2.2,7913.75,36,13.14,443,0,0,2244.856361980516,-1,1
21,24042.72,0.6,16740.44,60,12.5,475,3,1,1626.9346150137217,-1,0
34,35311.85,3.8,2634.26,36,12.58,471,2,1,2854.427504578651,-1,1
39,15000.0,1.7,14665.17,36,10.76,562,3,0,771.546204800009,-1,0
52,19952.92,0.3,1067.13,36,9.92,604,1,0,1628.350116859276,-1,0
22,105284.41,3.7,26760.16,36,10.1,595,3,0,7908.968821839616,-1,1
39,26638.11,0.3,11693.87,36,10.459999999999999,577,3,1,1839.9836735351519,-1,0
45,26906.01,2.3,7188.62,36,8.24,688,2,0,2016.1055276270095,-1,0
33,26076.03,4.4,25154.19,36,9.48,626,3,2,1367.4747444798204,-1,0
29,96813.73,18.2,5187.97,48,10.1,595,1,0,7935.981222160236,-1,0
44,24726.02,2.0,18300.38,24,9.6,620,3,0,1219.4065928990246,-1,0
43,39089.61,0.1,35559.63,48,7.6,720,2,0,2396.014232471572,-1,0
32,38768.2,1.4,6979.01,36,9.9,605,3,0,3005.8178295330567,-1,0
25,26088.49,3.5,22621.72,60,8.52,674,2,0,1709.7035193559268,-1,0
28,42701.29,2.3,4538.76,60,10.4,580,3,0,3461.1098678502262,-1,0
45,19883.49,1.7,11478.96,24,9.62,619,7,0,1129.272753461409,-1,1
46,36845.35,3.2,52252.1,36,8.799999999999999,660,2,0,1413.7025093531126,-1,0
47,26036.99,2.6,58416.9,48,6.359999999999999,782,1,0,788.1639963695536,-1,0
24,26905.88,4.1,15528.77,36,9.52,624,2,0,1744.5791650111626,-1,0
40,70905.44,10.7,28735.21,36,8.56,672,0,1,5000.887739885176,-1,0
29,54713.46,1.5,11652.67,36,11.28,536,2,0,4176.414559861157,-1,1
33,31984.79,1.4,19416.96,48,7.140000000000001,743,6,0,2199.173663443612,-1,0
29,16496.44,0.9,8750.58,60,9.16,642,2,0,1192.3754225687096,-1,0
56,59009.11,0.1,7913.06,48,8.58,671,1,0,4722.083318728425,-1,0
50,15508.13,5.3,12850.68,48,9.92,604,4,0,966.9112179874817,-1,0
24,58522.26,1.8,13893.28,60,13.04,448,1,0,4560.455628231459,-1,1
18,15000.0,11.7,10181.61,48,8.24,688,1,0,1000.2885253211116,-1,0
30,26490.26,7.1,14843.65,36,11.4,530,0,0,1718.7430216712255,-1,0
43,48006.85,2.7,14031.77,12,9.92,604,3,1,2767.477347491597,-1,0
54,76667.07,4.1,29904.3,12,9.48,626,4,0,3767.0862081548594,-1,1
28,33545.29,5.6,24494.27,60,7.4399999999999995,728,1,0,2305.323987545161,-1,0
31,41915.04,12.4,5100.65,36,8.54,673,1,0,3331.8104844872896,-1,0
43,15000.0,2.8,18476.08,48,11.12,544,3,0,771.3986367587797,-1,0
28,15000.0,0.3,27000.03,24,12.54,473,7,1,-27.80461941227918,-1,1
35,19298.01,10.3,27681.92,24,7.52,724,4,1,362.2406146742401,-1,0
18,19250.45,1.3,47144.82,12,10.92,554,1,0,-2560.7741605696583,-1,1
44,212597.61,0.2,3428.97,12,12.08,496,1,0,17411.67932597511,-1,1
44,16364.21,12.4,4604.5,24,6.0600000000000005,797,3,1,1159.4854079689028,-1,0
25,38417.54,12.1,27676.57,12,8.66,667,4,0,785.4662771232943,-1,1
46,57109.21,5.4,7398.88,36,5.52,824,2,0,4535.6182293645825,-1,0
36,33294.45,4.4,62381.26,48,9.2,640,1,0,1216.246288269408,-1,0
19,94823.18,4.6,6293.5,36,10.36,582,2,0,7697.79274822247,-1,1
36,15000.0,1.0,15890.77,12,6.98,751,2,1,-124.83011253662858,-1,0
39,40304.59,10.9,8264.14,24,11.879999999999999,506,5,0,2970.157022598031,-1,0
33,28232.11,0.6,34442.39,24,8.08,696,3,2,793.6828349949685,-1,0
40,19639.64,5.4,3282.51,36,9.64,618,4,0,1531.273237920546,-1,0
43,82923.75,0.4,10945.63,48,11.64,518,1,0,6624.003000060922,-1,0
36,15000.0,7.1,3481.72,48,10.68,566,2,0,1160.5532336732933,-1,0
38,46868.37,8.3,7964.95,36,8.219999999999999,689,1,1,3655.2957605813945,-1,0
29,22373.86,7.8,7688.32,48,10.64,568,3,0,1667.1211311511304,-1,1
34,41825.0,7.9,19955.97,24,6.539999999999999,773,1,0,2596.0921863760605,-1,0
34,93011.88,7.5,8193.66,24,10.68,566,3,0,7370.317391018545,-1,0
38,15000.0,38.1,11859.66,36,5.0,850,0,0,894.5553504436821,-1,0
33,40184.61,6.0,6393.59,48,10.7,565,9,0,3184.4017543958116,-1,1
46,15000.0,5.6,12957.92,24,13.299999999999999,435,7,1,632.1293602503581,-1,1
18,49082.3,9.1,12731.19,48,9.48,626,1,0,3770.4658201004154,-1,0
20,188772.52,11.0,18718.18,36,9.02,649,4,0,15135.635964539626,-1,0
36,32705.23,9.3,10863.33,24,9.54,623,4,3,2226.451555132338,-1,0
34,38028.61,6.1,32946.73,24,9.36,632,1,1,1658.4401674544754,-1,0
24,53914.18,2.0,2908.93,36,9.98,601,5,0,4399.012656638149,-1,1
31,30545.43,3.3,5788.18,24,10.44,578,2,0,2277.1803600227186,-1,0
26,133063.67,4.6,13643.58,12,10.78,561,1,0,9884.196583082137,-1,0
37,15209.1,1.2,2695.74,12,8.4,680,5,1,1032.4279508867921,-1,0
44,53872.91,9.0,27238.21,48,11.34,533,5,0,3780.9175212877262,-1,1
31,44894.64,0.5,10672.18,36,11.84,508,2,0,3387.5659127824283,-1,1
29,21016.22,17.2,8356.41,24,12.44,478,6,0,1356.267186025787,-1,0
34,22730.06,1.4,8876.13,48,6.16,792,3,0,1685.063751000039,-1,0
20,15695.78,12.7,15171.82,48,6.98,751,8,0,944.8143156533788,-1,0
40,23451.74,4.5,22703.48,36,11.64,518,4,1,1204.1289947261826,-1,0
31,66106.0,18.8,14769.62,60,7.32,734,2,0,5214.142150284319,-1,1
52,117485.21,0.5,29957.26,48,6.859999999999999,757,3,0,9075.014498487028,-1,0
52,47967.04,2.1,2805.8,36,11.76,512,5,0,3904.381920832978,-1,1
32,97104.1,2.0,23856.16,24,6.5600000000000005,772,3,0,7028.658779064317,-1,0
41,21352.72,17.1,24798.14,36,6.219999999999999,789,1,1,1022.5114616023659,-1,0
44,57462.51,7.0,3822.79,36,10.34,583,2,0,4664.58069474953,-1,1
41,58535.89,1.2,6312.86,48,8.379999999999999,681,3,0,4722.746950046549,-1,0
35,70109.59,0.9,9452.33,48,10.5,575,3,0,5600.454238803019,-1,0
26,68663.55,1.2,3706.28,36,11.52,524,2,0,5599.708930236532,-1,0
34,15000.0,5.4,38315.8,24,11.22,539,4,0,-539.7327161860087,-1,0
39,30145.42,3.2,18570.3,36,5.100000000000001,845,2,1,1954.7156344916134,-1,0
43,66139.53,1.1,36942.24,36,9.799999999999999,610,5,1,4323.071148877903,-1,0
45,22315.2,3.1,24301.48,60,9.58,621,7,1,1348.2730923182278,-1,1
41,15000.0,11.9,17066.01,48,9.2,640,2,0,823.6890629925335,-1,0
31,34704.81,0.1,16891.49,36,6.4399999999999995,778,3,0,2374.821348961055,-1,0
42,76773.37,3.2,8528.49,12,10.9,555,4,1,5644.416496814923,-1,0
19,15000.0,3.9,19500.88,36,8.12,694,3,2,637.8331852283964,-1,1
38,54945.65,2.0,18172.19,36,7.699999999999999,715,1,1,4011.865383900401,-1,1
36,42074.59,5.2,88237.24,12,9.959999999999999,602,2,0,-4249.597969497254,-1,0
21,20091.66,0.2,9466.34,24,9.54,623,1,0,1239.4885273249351,-1,0
36,34277.37,7.0,47697.11,24,10.58,571,4,0,642.6775591382284,-1,0
34,88595.98,0.4,33557.08,48,9.34,633,3,0,6542.500888474044,-1,0
33,20436.94,1.5,15141.65,48,7.299999999999999,735,1,0,1338.3814677034532,-1,0
25,21180.6,0.8,2619.85,24,5.0,850,1,0,1650.1135396052005,-1,0
38,15000.0,1.1,3332.14,48,6.4,780,4,1,1171.1320493301173,-1,0
35,87659.94,0.9,14454.89,48,7.02,749,2,0,6958.720524835156,-1,0
36,46900.21,5.4,21368.24,48,7.74,713,1,0,3389.2935956716874,-1,0
18,22966.79,6.7,21988.14,12,10.32,584,2,0,-22.481678698318092,-1,1
36,34860.32,7.2,12995.49,36,10.9,555,2,0,2480.186150670522,-1,0
26,143311.09,2.4,9257.76,36,10.56,572,4,1,11641.429025204527,-1,1
54,39438.23,0.6,1311.78,24,8.5,675,4,2,3226.8913214707623,-1,0
39,29411.66,4.5,10777.42,24,9.2,640,2,1,1957.6184468921065,-1,1
41,15000.0,6.2,4596.43,36,9.84,608,4,0,1102.0311725639872,-1,0
47,155656.93,3.1,5468.34,48,6.02,799,2,0,12842.936561278173,-1,0
31,44416.99,2.0,9503.6,24,9.1,645,6,1,3266.810144150828,-1,0
31,83972.28,2.9,37076.64,48,9.719999999999999,614,5,0,6062.308409688634,-1,0
24,38790.22,13.3,54474.27,60,10.52,574,4,0,2061.1140187094115,-1,1
38,157520.82,1.7,25930.87,12,10.879999999999999,556,2,0,10836.372906569874,-1,0
20,68224.15,5.0,6729.57,36,8.24,688,4,0,5473.719698216703,-1,1
29,57313.36,4.3,14766.76,48,9.32,634,2,0,4406.394023874313,-1,0
36,15000.0,8.1,1841.11,60,7.34,733,3,0,1213.247755013417,-1,0
18,83881.41,10.3,14296.35,36,10.08,596,2,0,6528.2773475725235,-1,1
32,27644.07,5.2,5077.55,48,8.08,696,3,0,2179.523904661163,-1,0
28,18674.11,2.1,20229.1,48,9.879999999999999,606,1,0,1044.278599017931,-1,0
62,15648.28,1.7,6120.8,36,5.98,801,3,0,1117.8722004067984,-1,0
33,15000.0,3.1,28782.96,48,8.14,693,3,0,545.4307876815403,-1,0
39,21847.84,18.7,4634.69,48,10.66,567,1,0,1701.6311612815095,-1,0
26,22874.27,3.5,14036.37,48,6.02,799,2,1,1576.4158866498992,-1,0
18,27634.29,11.1,6477.0,36,8.24,688,2,0,2099.1739842403886,-1,0
50,16511.86,11.2,2401.6,48,13.14,443,1,0,1311.3924175529487,-1,0
51,39245.24,3.1,14407.66,36,8.78,661,7,1,2813.750717050387,-1,0
38,33797.63,0.7,9886.81,24,9.76,612,2,1,2361.337449721048,-1,0
36,35207.62,0.1,19778.42,48,7.640000000000001,718,4,0,2454.454576115424,-1,0
37,40045.73,3.5,3931.79,60,10.18,591,3,0,3253.256594649634,-1,0
32,31856.1,4.4,19609.08,36,8.54,673,2,0,2035.3011205042535,-1,0
26,15000.0,6.5,15382.89,36,8.86,657,2,0,761.8299093463406,-1,0
47,15000.0,3.4,23876.58,48,7.779999999999999,711,4,0,669.565459692262,-1,1
30,49840.94,16.7,55976.36,48,10.12,594,2,0,2730.478512738637,-1,1
61,36227.12,7.9,5178.49,12,5.140000000000001,843,2,0,2575.2768732649747,-1,0
33,47213.51,4.8,9801.39,48,8.98,651,0,0,3690.644231276192,-1,0
27,44373.22,3.9,19386.78,36,9.34,633,2,2,3078.201562629316,-1,0
43,15916.22,2.7,49913.36,12,11.54,523,2,0,-3097.6561141585817,-1,0
47,68270.65,2.8,23103.66,48,8.56,672,2,0,5119.100123797945,-1,0
28,20053.19,14.1,18783.46,24,9.26,637,4,1,810.7391715662483,-1,0
38,32888.91,8.8,27683.82,36,7.16,742,4,0,1883.9198559400688,-1,0
18,21344.97,1.3,32393.88,12,11.86,507,3,0,-1097.2883488957089,-1,1
20,23038.78,2.2,8805.62,60,8.82,659,2,0,1737.8764413626327,-1,0
36,32641.37,17.8,8767.47,36,11.84,508,2,0,2429.5782499132533,-1,1
54,92392.28,1.0,5473.39,24,6.08,796,1,1,7456.575330800451,-1,0
40,31572.73,2.7,4074.32,48,8.74,663,4,0,2530.1734635867733,-1,0
47,21014.47,0.7,28975.76,24,12.26,487,4,0,383.6953545563929,-1,1
19,41523.28,3.2,6021.65,36,13.32,434,1,0,3256.4507748427113,-1,1
18,94741.53,5.2,7707.75,12,7.32,734,2,0,7227.063386242383,-1,0
33,122835.42,0.1,3522.67,48,10.08,596,2,1,10146.805588057285,-1,0
28,34302.75,1.8,12372.89,24,9.299999999999999,635,1,0,2291.605614961612,-1,0
46,255285.64,1.5,5777.42,48,10.5,575,4,0,21125.88185508709,-1,0
31,19713.33,3.8,15059.83,48,8.379999999999999,681,6,0,1272.4308598339244,-1,1
25,25832.54,1.8,16303.99,36,10.799999999999999,560,4,0,1620.4828198997147,-1,1
30,62403.7,2.3,7998.53,48,5.0,850,2,1,5016.10783782971,-1,0
34,15000.0,0.7,19292.24,36,9.82,609,3,0,629.1227739096747,-1,0
29,362736.82,7.4,56864.18,24,9.5,625,4,0,27617.178339402315,-1,0
47,35910.41,5.3,76935.88,48,8.18,691,1,0,1107.797223289888,-1,0
28,29839.84,7.6,45573.24,24,8.879999999999999,656,3,1,407.15989272525167,-1,1
40,200562.08,25.7,9698.07,36,7.539999999999999,723,1,0,16411.658192738705,-1,0
31,48336.38,37.2,3484.5,24,9.68,616,1,0,3867.753829542846,-1,0
45,19064.66,2.1,3369.53,48,5.559999999999999,822,0,0,1510.2661054064174,-1,0
28,42549.41,3.5,14861.67,12,8.14,693,3,0,2252.0286274247355,-1,0
42,51053.72,1.1,28958.54,36,7.379999999999999,731,4,1,3355.281119319994,-1,1
30,61985.75,4.7,5682.4,48,8.74,663,2,0,5024.772891791878,-1,1
43,52102.2,0.7,8761.46,36,7.08,746,5,0,4071.000965523402,-1,0
29,27607.16,4.7,2611.48,36,9.219999999999999,639,3,1,2217.284650990918,-1,0
41,15000.0,0.5,7878.34,36,5.0,850,3,0,1013.8790825044291,-1,0
35,52879.83,0.4,5482.61,36,11.64,518,1,0,4225.492650540463,-1,1
37,68413.46,7.4,10942.94,36,9.56,622,7,0,5350.280019298563,-1,0
